event_date,shift_start,shift_end,client_name,venue_name,position_id,additional_title,position_description
2026-03-13,2026-03-13 10:00:00,2026-03-13 16:30:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | Vista Grill,102,,Cook 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 16:00:00,Academy Museum of Motion Pictures,Academy Museum of Motion Pictures - Fanny's Restaurant,105,,Dishwasher
2026-03-13,2026-03-13 11:00:00,2026-03-13 19:00:00,Chef Gunnar Planter,@Chef Gunnar Planter | Offsite,102,,Cook 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 17:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Bowls # 2,Cook 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 17:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier # 2,Cashier
2026-03-13,2026-03-13 11:00:00,2026-03-13 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 18:00:00,The Thermal Club,@ The Thermal Club,98,Antinori,Bartender 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 16:00:00,The Thermal Club,@ The Thermal Club,115,Coffee/Barista Service and Lunch Service,Server 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 18:00:00,The Thermal Club,@ The Thermal Club,98,Champagne Service,Bartender 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 18:30:00,The Thermal Club,@ The Thermal Club,115,,Server 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 19:00:00,The Thermal Club,@ The Thermal Club,105,,Dishwasher
2026-03-13,2026-03-13 11:00:00,2026-03-13 19:30:00,The Vered,The Vered,102,,Cook 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks ,102,,Cook 2
2026-03-13,2026-03-13 11:00:00,2026-03-13 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks ,102,,Cook 2
2026-03-13,2026-03-13 11:30:00,2026-03-13 18:30:00,The Thermal Club,@ The Thermal Club,115,Lunch Service and After Clearing Service,Server 2
2026-03-13,2026-03-13 11:30:00,2026-03-13 19:00:00,The Thermal Club,@ The Thermal Club,115,,Server 2
2026-03-13,2026-03-13 11:30:00,2026-03-13 19:00:00,The Thermal Club,@ The Thermal Club,115,Busser Duties,Server 2
2026-03-13,2026-03-13 11:30:00,2026-03-13 18:30:00,The Thermal Club,@ The Thermal Club,115,Lunch Service and Buffet Service,Server 2
2026-03-13,2026-03-13 11:30:00,2026-03-13 19:00:00,The Thermal Club,@ The Thermal Club,98,,Bartender 2
2026-03-13,2026-03-13 12:00:00,2026-03-13 17:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-03-13,2026-03-13 12:00:00,2026-03-13 18:00:00,NBC Universal,NBC Universal Studios | The Market Place,105,Utility Person \ Deep Cleaning |report to building 2312 commons.,Dishwasher
2026-03-13,2026-03-13 12:00:00,2026-03-13 20:30:00,Walnut Village,Walnut Village,105,,Dishwasher
2026-03-13,2026-03-13 12:30:00,2026-03-13 21:00:00,Athenaeum Club,Athenaeum Kitchen,102,,Cook 2
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:30:00,Shady Canyon Golf Club,Shady Canyon Golf Club,102,,Cook 2
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:30:00,The Thermal Club,@ The Thermal Club,115,,Server 2
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:30:00,The Thermal Club,@ The Thermal Club,115,Busser Duties ,Server 2
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:00:00,The Thermal Club,@ The Thermal Club,105,,Dishwasher
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:30:00,The Thermal Club,@ The Thermal Club,98,,Bartender 2
2026-03-13,2026-03-13 13:00:00,2026-03-13 21:00:00,The Thermal Club,@ The Thermal Club,104,Dishwasher,General
2026-03-13,2026-03-13 13:30:00,2026-03-13 22:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-03-13,2026-03-13 14:00:00,2026-03-13 22:00:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,101,with limited runner duties,Cashier
2026-03-13,2026-03-13 14:00:00,2026-03-13 22:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,102,,Cook 2
2026-03-13,2026-03-13 14:00:00,2026-03-13 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-03-13,2026-03-13 14:00:00,2026-03-13 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-03-13,2026-03-13 14:00:00,2026-03-13 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-03-13,2026-03-13 14:30:00,2026-03-13 23:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-03-13,2026-03-13 14:30:00,2026-03-13 23:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,,Cook 2
2026-03-13,2026-03-13 15:00:00,2026-03-13 23:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-03-13,2026-03-13 15:00:00,2026-03-13 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-03-13,2026-03-13 15:00:00,2026-03-13 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-03-13,2026-03-13 15:30:00,2026-03-13 22:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,,Cashier
2026-03-13,2026-03-13 15:30:00,2026-03-13 22:30:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-03-13,2026-03-13 15:45:00,2026-03-13 20:15:00,Villa Portofino,Villa Portofino,115,Assisting with regular dinner service,Server 2
2026-03-13,2026-03-13 16:00:00,2026-03-13 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,,Busser
2026-03-13,2026-03-13 16:00:00,2026-03-13 22:00:00,Chef Gunnar Planter,@Chef Gunnar Planter | Offsite,102,,Cook 2
2026-03-13,2026-03-13 16:00:00,2026-03-13 23:00:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Bartending,98,,Bartender 2
2026-03-13,2026-03-13 16:00:00,2026-03-13 22:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,96,,Barback
2026-03-13,2026-03-13 16:00:00,2026-03-13 22:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,98,,Bartender 2
2026-03-13,2026-03-13 16:00:00,2026-03-13 22:00:00,"Manhattan Beach Hotel TRS LLC., dba Westdrift Manhattan Beach",Manhattan Beach Hotel | Banquet,115,,Server 2
2026-03-13,2026-03-13 16:00:00,2026-03-13 22:30:00,Stone Eagle Operations,Stone Eagle Operations,115,,Server 2
2026-03-13,2026-03-13 16:30:00,2026-03-14 00:30:00,The Valley Hunt Club,The Valley Hunt Club,98,,Bartender 2
2026-03-13,2026-03-13 17:00:00,2026-03-14 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,,Cook 2
2026-03-13,2026-03-13 18:00:00,2026-03-13 23:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-03-13,2026-03-13 18:30:00,2026-03-13 22:00:00,Chef Gunnar Planter,@Chef Gunnar Planter | Offsite,104,Server/ Bartender duties,General
2026-03-13,2026-03-13 19:00:00,2026-03-13 22:00:00,The Thermal Club,@ The Thermal Club,264,,Event Supervisor
2026-03-13,2026-03-13 22:00:00,2026-03-14 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Overnight Shift,Cook 2
2026-03-13,2026-03-13 22:00:00,2026-03-14 06:00:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,101,with Runner duties | overnight shift,Cashier
2026-03-13,2026-03-13 22:00:00,2026-03-14 06:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,115,"Overnight shift, FOH EDR attend. ",Server 2
2026-03-14,2026-03-14 02:00:00,2026-03-14 10:00:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,101,with Limited runner duties | Overnight shift,Cashier
2026-03-14,2026-03-14 05:00:00,2026-03-14 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,,Prep Cook 2
2026-03-14,2026-03-14 05:30:00,2026-03-14 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-03-14,2026-03-14 05:30:00,2026-03-14 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-03-14,2026-03-14 05:30:00,2026-03-14 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-03-14,2026-03-14 05:30:00,2026-03-14 13:00:00,The Thermal Club,@ The Thermal Club,115,,Server 2
2026-03-14,2026-03-14 05:30:00,2026-03-14 13:00:00,The Thermal Club,@ The Thermal Club,115,Busser Duties,Server 2
2026-03-14,2026-03-14 05:30:00,2026-03-14 13:00:00,The Thermal Club,@ The Thermal Club,285,Busser,Server 1
2026-03-14,2026-03-14 06:00:00,2026-03-14 14:00:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,101,with runner duties,Cashier
2026-03-14,2026-03-14 06:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,264,,Event Supervisor
2026-03-14,2026-03-14 06:00:00,2026-03-14 12:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-03-14,2026-03-14 06:00:00,2026-03-14 14:30:00,The Thermal Club,@ The Thermal Club,115,Runner Duties ,Server 2
2026-03-14,2026-03-14 06:00:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,264,,Event Supervisor
2026-03-14,2026-03-14 06:00:00,2026-03-14 14:30:00,The Thermal Club,@ The Thermal Club,115,,Server 2
2026-03-14,2026-03-14 06:30:00,2026-03-14 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,,Dishwasher
2026-03-14,2026-03-14 06:30:00,2026-03-14 15:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-03-14,2026-03-14 06:30:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,104,Dishwasher,General
2026-03-14,2026-03-14 06:30:00,2026-03-14 19:00:00,The Thermal Club,@ The Thermal Club,102,,Cook 2
2026-03-14,2026-03-14 06:30:00,2026-03-14 19:00:00,The Thermal Club,@ The Thermal Club,102,,Cook 2
2026-03-14,2026-03-14 06:30:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,285,Buffet Service ,Server 1
2026-03-14,2026-03-14 06:30:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,104,Dishwasher,General
2026-03-14,2026-03-14 06:30:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,285,,Server 1
2026-03-14,2026-03-14 06:30:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,105,,Dishwasher
2026-03-14,2026-03-14 06:30:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Coffee/Barista Service ,Server 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,Blue Devils Lessee LLC | Hyatt Centric Delfina Santa Monica,Hyatt Centric Delfina Santa Monica,105,,Dishwasher
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,,Dishwasher
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,FSA Attendant,Cashier
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks # 3,Cook 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,FSA Attendant,Cashier
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-03-14,2026-03-14 07:00:00,2026-03-14 14:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,105,Ongoing Sat and Sun,Dishwasher
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:30:00,Oak View Group at Pasadena Convention Center,Oak View Group at Pasadena Convention Center,102,,Cook 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:30:00,The Getty Center,The Getty Center - Cafe,102,,Cook 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Buffet Service,Server 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Buvette / Beverage Service ,Server 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,98,,Bartender 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Buvette / Beverage Service,Server 2
2026-03-14,2026-03-14 07:00:00,2026-03-14 15:30:00,Wolfgang Puck Catering,Wolfgang Puck Catering - Hollywood & Highland,102,,Cook 2
2026-03-14,2026-03-14 07:30:00,2026-03-14 16:00:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,105,,Dishwasher
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,,Prep Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Prep,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Burrito 1,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Plancha #1 ,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Burrito 2,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Garnish #1,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 15:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Bowls #1,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Tortilla #1 ,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,The Thermal Club,@ The Thermal Club,102,,Cook 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Clearing and Lunch Service ,Server 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Clearing and Lunch Service,Server 2
2026-03-14,2026-03-14 08:00:00,2026-03-14 16:00:00,The Thermal Club,@ The Thermal Club,105,,Dishwasher
2026-03-14,2026-03-14 08:00:00,2026-03-14 15:00:00,The Thermal Club,@ The Thermal Club,115,Clearing and Lunch Service,Server 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Chef Gunnar Planter,@Chef Gunnar Planter | Offsite,102,,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks # 14,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier # 1,Cashier
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks # 7,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks # 19,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier #2 ,Cashier
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks #11,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102, Nacho ,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks # 13,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier # 1,Cashier
2026-03-14,2026-03-14 09:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,,Cashier
2026-03-14,2026-03-14 09:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier #1 ,Cashier
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Kitchen Cooks # 4,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 16:00:00,Oak View Group at Pasadena Convention Center,Oak View Group at Pasadena Convention Center,115,,Server 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 15:30:00,The Getty Center,The Getty Center - Cafe,102,,Cook 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,115,Busser Duties,Server 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,98,,Bartender 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,115,,Server 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,104,Busser Duties,General
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,115,Busser Duties ,Server 2
2026-03-14,2026-03-14 09:00:00,2026-03-14 17:30:00,The Thermal Club,@ The Thermal Club,98,Time may change,Bartender 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Sushi Cook,Cook 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier #2,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,FSA Attendant,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier #3 ,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier # 3,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Cashier,Cook 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 16:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,98,Bar AM,Bartender 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,FSA Attendant,Cashier
2026-03-14,2026-03-14 10:00:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,102,,Cook 2
2026-03-14,2026-03-14 10:00:00,2026-03-14 16:30:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | Vista Grill,102,,Cook 2
2026-03-14,2026-03-14 10:30:00,2026-03-14 19:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,98,Ongoing - Sat and Sun - temp to hire.,Bartender 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 17:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,101,Cashier # 2,Cashier
2026-03-14,2026-03-14 11:00:00,2026-03-14 17:00:00,Indian Wells Tennis Garden,Indian Wells Tennis Gardens | Player Dining,102,Bowls # 2,Cook 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 16:00:00,Oak View Group at Pasadena Convention Center,Oak View Group at Pasadena Convention Center,115,,Server 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,98,Antinori,Bartender 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 16:00:00,The Thermal Club,@ The Thermal Club,115,Lunch Service and After Clearing Service,Server 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,285,Lunch Service and After Clearing Service,Server 1
2026-03-14,2026-03-14 11:00:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,98,Champagne Service,Bartender 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 18:00:00,The Thermal Club,@ The Thermal Club,115,Lunch Service and After Clearing Service,Server 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 16:00:00,The Thermal Club,@ The Thermal Club,115,Lunch Service and After Clearing Service,Server 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 19:00:00,The Thermal Club,@ The Thermal Club,105,,Dishwasher
2026-03-14,2026-03-14 11:00:00,2026-03-14 19:30:00,The Vered,The Vered,102,,Cook 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks ,102,,Cook 2
2026-03-14,2026-03-14 11:00:00,2026-03-14 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks ,102,,Cook 2
